date,station_id,station_name,ground_no2_mean,valid_readings,total_readings,coverage_percent
2025-01-06,site_262,"Central University, Hyderabad - TSPCB",25.77032967032967,91,96,94.79166666666666
2025-01-07,site_262,"Central University, Hyderabad - TSPCB",26.311235955056176,89,96,92.70833333333334
2025-01-08,site_262,"Central University, Hyderabad - TSPCB",56.71,80,96,83.33333333333334
2025-01-09,site_262,"Central University, Hyderabad - TSPCB",44.80659340659341,91,96,94.79166666666666
2025-01-10,site_262,"Central University, Hyderabad - TSPCB",29.439560439560438,91,96,94.79166666666666
2025-01-11,site_262,"Central University, Hyderabad - TSPCB",22.80652173913043,92,96,95.83333333333334
2025-01-12,site_262,"Central University, Hyderabad - TSPCB",22.70537634408602,93,96,96.875
2025-01-13,site_262,"Central University, Hyderabad - TSPCB",24.13010752688172,93,96,96.875
2025-01-14,site_262,"Central University, Hyderabad - TSPCB",21.593548387096774,93,96,96.875
2025-01-15,site_262,"Central University, Hyderabad - TSPCB",25.017204301075267,93,96,96.875
2025-01-16,site_262,"Central University, Hyderabad - TSPCB",18.06774193548387,93,96,96.875
2025-01-17,site_262,"Central University, Hyderabad - TSPCB",31.52258064516129,93,96,96.875
2025-01-18,site_262,"Central University, Hyderabad - TSPCB",31.096739130434784,92,96,95.83333333333334
2025-01-19,site_262,"Central University, Hyderabad - TSPCB",,70,96,72.91666666666666
2025-01-20,site_262,"Central University, Hyderabad - TSPCB",77.84810126582279,79,96,82.29166666666666
2025-01-21,site_262,"Central University, Hyderabad - TSPCB",48.02527472527473,91,96,94.79166666666666
2025-01-22,site_262,"Central University, Hyderabad - TSPCB",37.77096774193548,93,96,96.875
2025-01-23,site_262,"Central University, Hyderabad - TSPCB",23.706451612903223,93,96,96.875
2025-01-24,site_262,"Central University, Hyderabad - TSPCB",26.962365591397848,93,96,96.875
2025-01-25,site_262,"Central University, Hyderabad - TSPCB",19.872043010752687,93,96,96.875
2025-01-26,site_262,"Central University, Hyderabad - TSPCB",29.592473118279568,93,96,96.875
2025-01-27,site_262,"Central University, Hyderabad - TSPCB",28.73333333333333,93,96,96.875
2025-01-28,site_262,"Central University, Hyderabad - TSPCB",29.931182795698923,93,96,96.875
2025-01-29,site_262,"Central University, Hyderabad - TSPCB",22.289247311827957,93,96,96.875
2025-01-30,site_262,"Central University, Hyderabad - TSPCB",23.02258064516129,93,96,96.875
2025-01-31,site_262,"Central University, Hyderabad - TSPCB",26.981521739130436,92,96,95.83333333333334
2025-02-01,site_262,"Central University, Hyderabad - TSPCB",22.24235294117647,85,96,88.54166666666666
2025-02-02,site_262,"Central University, Hyderabad - TSPCB",,41,96,42.70833333333333
2025-02-03,site_262,"Central University, Hyderabad - TSPCB",,52,96,54.166666666666664
2025-02-04,site_262,"Central University, Hyderabad - TSPCB",27.161290322580644,93,96,96.875
2025-02-05,site_262,"Central University, Hyderabad - TSPCB",27.218279569892474,93,96,96.875
2025-02-06,site_262,"Central University, Hyderabad - TSPCB",30.61720430107527,93,96,96.875
2025-02-07,site_262,"Central University, Hyderabad - TSPCB",30.596666666666664,90,96,93.75
2025-02-08,site_262,"Central University, Hyderabad - TSPCB",38.03978494623656,93,96,96.875
2025-02-09,site_262,"Central University, Hyderabad - TSPCB",,39,96,40.625
2025-02-10,site_262,"Central University, Hyderabad - TSPCB",,44,96,45.83333333333333
2025-02-11,site_262,"Central University, Hyderabad - TSPCB",23.263440860215052,93,96,96.875
2025-02-12,site_262,"Central University, Hyderabad - TSPCB",24.43010752688172,93,96,96.875
2025-02-13,site_262,"Central University, Hyderabad - TSPCB",37.72380952380953,84,96,87.5
2025-02-14,site_262,"Central University, Hyderabad - TSPCB",51.91162790697674,86,96,89.58333333333334
2025-02-15,site_262,"Central University, Hyderabad - TSPCB",43.834117647058825,85,96,88.54166666666666
2025-02-16,site_262,"Central University, Hyderabad - TSPCB",,45,96,46.875
2025-02-17,site_262,"Central University, Hyderabad - TSPCB",,50,96,52.083333333333336
2025-02-18,site_262,"Central University, Hyderabad - TSPCB",,59,96,61.458333333333336
2025-02-19,site_262,"Central University, Hyderabad - TSPCB",,51,96,53.125
2025-02-20,site_262,"Central University, Hyderabad - TSPCB",29.35978260869565,92,96,95.83333333333334
2025-02-21,site_262,"Central University, Hyderabad - TSPCB",29.957777777777775,90,96,93.75
2025-02-22,site_262,"Central University, Hyderabad - TSPCB",32.95232558139535,86,96,89.58333333333334
2025-02-23,site_262,"Central University, Hyderabad - TSPCB",,42,96,43.75
2025-02-24,site_262,"Central University, Hyderabad - TSPCB",,35,96,36.45833333333333
2025-02-25,site_262,"Central University, Hyderabad - TSPCB",29.34943820224719,89,96,92.70833333333334
2025-02-26,site_262,"Central University, Hyderabad - TSPCB",,61,96,63.541666666666664
2025-02-27,site_262,"Central University, Hyderabad - TSPCB",,49,96,51.041666666666664
2025-02-28,site_262,"Central University, Hyderabad - TSPCB",29.005555555555556,90,96,93.75
2025-03-01,site_262,"Central University, Hyderabad - TSPCB",25.867391304347827,92,96,95.83333333333334
2025-03-02,site_262,"Central University, Hyderabad - TSPCB",25.317204301075268,93,96,96.875
2025-03-03,site_262,"Central University, Hyderabad - TSPCB",29.254651162790697,86,96,89.58333333333334
2025-03-04,site_262,"Central University, Hyderabad - TSPCB",37.91951219512195,82,96,85.41666666666666
2025-03-05,site_262,"Central University, Hyderabad - TSPCB",57.51363636363636,88,96,91.66666666666666
2025-03-06,site_262,"Central University, Hyderabad - TSPCB",47.53186813186813,91,96,94.79166666666666
2025-03-07,site_262,"Central University, Hyderabad - TSPCB",53.74555555555556,90,96,93.75
2025-03-08,site_262,"Central University, Hyderabad - TSPCB",33.92087912087912,91,96,94.79166666666666
2025-03-09,site_262,"Central University, Hyderabad - TSPCB",,70,96,72.91666666666666
2025-03-10,site_262,"Central University, Hyderabad - TSPCB",17.22289156626506,83,96,86.45833333333334
2025-03-11,site_262,"Central University, Hyderabad - TSPCB",26.006451612903223,93,96,96.875
2025-03-12,site_262,"Central University, Hyderabad - TSPCB",30.811827956989248,93,96,96.875
2025-03-13,site_262,"Central University, Hyderabad - TSPCB",33.391397849462365,93,96,96.875
2025-03-14,site_262,"Central University, Hyderabad - TSPCB",27.752688172043012,93,96,96.875
2025-03-15,site_262,"Central University, Hyderabad - TSPCB",32.28387096774193,93,96,96.875
2025-03-16,site_262,"Central University, Hyderabad - TSPCB",29.010752688172044,93,96,96.875
2025-03-17,site_262,"Central University, Hyderabad - TSPCB",35.93655913978495,93,96,96.875
2025-03-18,site_262,"Central University, Hyderabad - TSPCB",38.62717391304348,92,96,95.83333333333334
2025-03-19,site_262,"Central University, Hyderabad - TSPCB",25.17849462365591,93,96,96.875
2025-03-20,site_262,"Central University, Hyderabad - TSPCB",25.268817204301076,93,96,96.875
2025-03-21,site_262,"Central University, Hyderabad - TSPCB",27.32150537634409,93,96,96.875
2025-03-22,site_262,"Central University, Hyderabad - TSPCB",27.295698924731184,93,96,96.875
2025-03-23,site_262,"Central University, Hyderabad - TSPCB",17.278494623655916,93,96,96.875
2025-03-24,site_262,"Central University, Hyderabad - TSPCB",19.931182795698923,93,96,96.875
2025-03-25,site_262,"Central University, Hyderabad - TSPCB",21.365591397849464,93,96,96.875
2025-03-26,site_262,"Central University, Hyderabad - TSPCB",23.653763440860217,93,96,96.875
2025-03-27,site_262,"Central University, Hyderabad - TSPCB",36.28064516129032,93,96,96.875
2025-03-28,site_262,"Central University, Hyderabad - TSPCB",35.481521739130436,92,96,95.83333333333334
2025-03-29,site_262,"Central University, Hyderabad - TSPCB",33.30537634408602,93,96,96.875
2025-03-30,site_262,"Central University, Hyderabad - TSPCB",37.84623655913978,93,96,96.875
2025-03-31,site_262,"Central University, Hyderabad - TSPCB",32.0445652173913,92,96,95.83333333333334
2025-04-01,site_262,"Central University, Hyderabad - TSPCB",25.83548387096774,93,96,96.875
2025-04-02,site_262,"Central University, Hyderabad - TSPCB",23.102150537634408,93,96,96.875
2025-04-03,site_262,"Central University, Hyderabad - TSPCB",21.79642857142857,84,96,87.5
2025-04-04,site_262,"Central University, Hyderabad - TSPCB",14.059999999999999,80,96,83.33333333333334
2025-04-05,site_262,"Central University, Hyderabad - TSPCB",19.690322580645162,93,96,96.875
2025-04-06,site_262,"Central University, Hyderabad - TSPCB",,34,96,35.41666666666667
2025-04-07,site_262,"Central University, Hyderabad - TSPCB",,51,96,53.125
2025-04-08,site_262,"Central University, Hyderabad - TSPCB",24.432954545454546,88,96,91.66666666666666
2025-04-09,site_262,"Central University, Hyderabad - TSPCB",23.95394736842105,76,96,79.16666666666666
2025-04-10,site_262,"Central University, Hyderabad - TSPCB",24.892473118279568,93,96,96.875
2025-04-11,site_262,"Central University, Hyderabad - TSPCB",18.264044943820224,89,96,92.70833333333334
2025-04-12,site_262,"Central University, Hyderabad - TSPCB",,58,96,60.416666666666664
2025-04-13,site_262,"Central University, Hyderabad - TSPCB",29.03655913978495,93,96,96.875
2025-04-14,site_262,"Central University, Hyderabad - TSPCB",24.33010752688172,93,96,96.875
2025-04-15,site_262,"Central University, Hyderabad - TSPCB",20.911827956989246,93,96,96.875
2025-04-16,site_262,"Central University, Hyderabad - TSPCB",23.722077922077922,77,96,80.20833333333334
2025-04-17,site_262,"Central University, Hyderabad - TSPCB",24.58494623655914,93,96,96.875
2025-04-18,site_262,"Central University, Hyderabad - TSPCB",26.170967741935485,93,96,96.875
2025-04-19,site_262,"Central University, Hyderabad - TSPCB",,56,96,58.333333333333336
2025-04-20,site_262,"Central University, Hyderabad - TSPCB",,0,96,0.0
2025-04-21,site_262,"Central University, Hyderabad - TSPCB",,50,96,52.083333333333336
2025-04-22,site_262,"Central University, Hyderabad - TSPCB",23.534065934065932,91,96,94.79166666666666
2025-04-23,site_262,"Central University, Hyderabad - TSPCB",31.109756097560975,82,96,85.41666666666666
2025-04-24,site_262,"Central University, Hyderabad - TSPCB",21.886666666666667,75,96,78.125
2025-04-25,site_262,"Central University, Hyderabad - TSPCB",,68,96,70.83333333333334
2025-04-26,site_262,"Central University, Hyderabad - TSPCB",,42,96,43.75
2025-04-27,site_262,"Central University, Hyderabad - TSPCB",,70,96,72.91666666666666
2025-04-28,site_262,"Central University, Hyderabad - TSPCB",20.518072289156628,83,96,86.45833333333334
2025-04-29,site_262,"Central University, Hyderabad - TSPCB",20.083695652173912,92,96,95.83333333333334
2025-04-30,site_262,"Central University, Hyderabad - TSPCB",21.846739130434784,92,96,95.83333333333334
2025-05-01,site_262,"Central University, Hyderabad - TSPCB",23.614814814814814,81,96,84.375
2025-05-02,site_262,"Central University, Hyderabad - TSPCB",21.069879518072288,83,96,86.45833333333334
2025-05-03,site_262,"Central University, Hyderabad - TSPCB",20.338709677419356,93,96,96.875
2025-05-04,site_262,"Central University, Hyderabad - TSPCB",29.51505376344086,93,96,96.875
2025-05-05,site_262,"Central University, Hyderabad - TSPCB",19.3953488372093,86,96,89.58333333333334
2025-05-06,site_262,"Central University, Hyderabad - TSPCB",,49,96,51.041666666666664
2025-05-07,site_262,"Central University, Hyderabad - TSPCB",22.921333333333333,75,96,78.125
2025-05-08,site_262,"Central University, Hyderabad - TSPCB",,67,96,69.79166666666666
2025-05-09,site_262,"Central University, Hyderabad - TSPCB",48.68387096774194,93,96,96.875
2025-05-10,site_262,"Central University, Hyderabad - TSPCB",30.9247311827957,93,96,96.875
2025-05-11,site_262,"Central University, Hyderabad - TSPCB",52.403225806451616,93,96,96.875
2025-05-12,site_262,"Central University, Hyderabad - TSPCB",39.19462365591398,93,96,96.875
2025-05-13,site_262,"Central University, Hyderabad - TSPCB",,54,96,56.25
2025-05-14,site_262,"Central University, Hyderabad - TSPCB",36.872043010752684,93,96,96.875
2025-05-15,site_262,"Central University, Hyderabad - TSPCB",39.806451612903224,93,96,96.875
2025-05-16,site_262,"Central University, Hyderabad - TSPCB",42.53010752688172,93,96,96.875
2025-05-17,site_262,"Central University, Hyderabad - TSPCB",33.95675675675676,74,96,77.08333333333334
2025-05-18,site_262,"Central University, Hyderabad - TSPCB",36.7752688172043,93,96,96.875
2025-05-19,site_262,"Central University, Hyderabad - TSPCB",,59,96,61.458333333333336
2025-05-20,site_262,"Central University, Hyderabad - TSPCB",,49,96,51.041666666666664
2025-05-21,site_262,"Central University, Hyderabad - TSPCB",38.232911392405065,79,96,82.29166666666666
2025-05-22,site_262,"Central University, Hyderabad - TSPCB",22.53516483516483,91,96,94.79166666666666
2025-05-23,site_262,"Central University, Hyderabad - TSPCB",36.62758620689655,87,96,90.625
2025-05-24,site_262,"Central University, Hyderabad - TSPCB",25.953763440860214,93,96,96.875
2025-05-25,site_262,"Central University, Hyderabad - TSPCB",,28,96,29.166666666666668
2025-05-26,site_262,"Central University, Hyderabad - TSPCB",,48,96,50.0
2025-05-27,site_262,"Central University, Hyderabad - TSPCB",,63,96,65.625
2025-05-28,site_262,"Central University, Hyderabad - TSPCB",41.31975308641975,81,96,84.375
2025-05-29,site_262,"Central University, Hyderabad - TSPCB",,49,96,51.041666666666664
2025-05-30,site_262,"Central University, Hyderabad - TSPCB",,67,96,69.79166666666666
2025-05-31,site_262,"Central University, Hyderabad - TSPCB",30.857608695652175,92,96,95.83333333333334
2025-06-01,site_262,"Central University, Hyderabad - TSPCB",,62,96,64.58333333333334
2025-06-02,site_262,"Central University, Hyderabad - TSPCB",,37,96,38.54166666666667
2025-06-03,site_262,"Central University, Hyderabad - TSPCB",,40,96,41.66666666666667
2025-06-04,site_262,"Central University, Hyderabad - TSPCB",42.75333333333333,75,96,78.125
2025-06-05,site_262,"Central University, Hyderabad - TSPCB",35.03068181818182,88,96,91.66666666666666
2025-06-06,site_262,"Central University, Hyderabad - TSPCB",45.05698924731183,93,96,96.875
2025-06-07,site_262,"Central University, Hyderabad - TSPCB",44.72043010752688,93,96,96.875
2025-06-08,site_262,"Central University, Hyderabad - TSPCB",39.98064516129032,93,96,96.875
2025-06-09,site_262,"Central University, Hyderabad - TSPCB",33.88924731182796,93,96,96.875
2025-06-10,site_262,"Central University, Hyderabad - TSPCB",59.47380952380953,84,96,87.5
2025-06-11,site_262,"Central University, Hyderabad - TSPCB",37.07741935483871,93,96,96.875
2025-06-12,site_262,"Central University, Hyderabad - TSPCB",,58,96,60.416666666666664
2025-06-13,site_262,"Central University, Hyderabad - TSPCB",,48,96,50.0
2025-06-14,site_262,"Central University, Hyderabad - TSPCB",37.37311827956989,93,96,96.875
2025-06-15,site_262,"Central University, Hyderabad - TSPCB",,41,96,42.70833333333333
2025-06-16,site_262,"Central University, Hyderabad - TSPCB",,46,96,47.91666666666667
2025-06-17,site_262,"Central University, Hyderabad - TSPCB",,41,96,42.70833333333333
2025-06-18,site_262,"Central University, Hyderabad - TSPCB",,47,96,48.95833333333333
2025-06-19,site_262,"Central University, Hyderabad - TSPCB",34.07634408602151,93,96,96.875
2025-06-20,site_262,"Central University, Hyderabad - TSPCB",37.35591397849462,93,96,96.875
2025-06-21,site_262,"Central University, Hyderabad - TSPCB",38.09450549450549,91,96,94.79166666666666
2025-06-22,site_262,"Central University, Hyderabad - TSPCB",33.16774193548387,93,96,96.875
2025-06-23,site_262,"Central University, Hyderabad - TSPCB",41.10987654320988,81,96,84.375
2025-06-24,site_262,"Central University, Hyderabad - TSPCB",35.977777777777774,90,96,93.75
2025-06-25,site_262,"Central University, Hyderabad - TSPCB",24.98494623655914,93,96,96.875
2025-06-26,site_262,"Central University, Hyderabad - TSPCB",40.55161290322581,93,96,96.875
2025-06-27,site_262,"Central University, Hyderabad - TSPCB",,68,96,70.83333333333334
2025-06-28,site_262,"Central University, Hyderabad - TSPCB",,48,96,50.0
2025-06-29,site_262,"Central University, Hyderabad - TSPCB",,56,96,58.333333333333336
2025-06-30,site_262,"Central University, Hyderabad - TSPCB",,30,96,31.25
2025-07-01,site_262,"Central University, Hyderabad - TSPCB",,47,96,48.95833333333333
2025-07-02,site_262,"Central University, Hyderabad - TSPCB",36.51363636363636,88,96,91.66666666666666
2025-07-03,site_262,"Central University, Hyderabad - TSPCB",34.376344086021504,93,96,96.875
2025-07-04,site_262,"Central University, Hyderabad - TSPCB",35.41951219512195,82,96,85.41666666666666
2025-07-05,site_262,"Central University, Hyderabad - TSPCB",25.902173913043477,92,96,95.83333333333334
2025-07-06,site_262,"Central University, Hyderabad - TSPCB",,42,96,43.75
2025-07-07,site_262,"Central University, Hyderabad - TSPCB",,46,96,47.91666666666667
2025-07-08,site_262,"Central University, Hyderabad - TSPCB",36.63225806451613,93,96,96.875
2025-07-09,site_262,"Central University, Hyderabad - TSPCB",37.64301075268818,93,96,96.875
2025-07-10,site_262,"Central University, Hyderabad - TSPCB",29.10967741935484,93,96,96.875
2025-07-11,site_262,"Central University, Hyderabad - TSPCB",37.51397849462366,93,96,96.875
2025-07-12,site_262,"Central University, Hyderabad - TSPCB",37.726190476190474,84,96,87.5
2025-07-13,site_262,"Central University, Hyderabad - TSPCB",,35,96,36.45833333333333
2025-07-14,site_262,"Central University, Hyderabad - TSPCB",,42,96,43.75
2025-07-15,site_262,"Central University, Hyderabad - TSPCB",,56,96,58.333333333333336
2025-07-16,site_262,"Central University, Hyderabad - TSPCB",,45,96,46.875
2025-07-17,site_262,"Central University, Hyderabad - TSPCB",38.920930232558135,86,96,89.58333333333334
2025-07-18,site_262,"Central University, Hyderabad - TSPCB",35.58152173913044,92,96,95.83333333333334
2025-07-19,site_262,"Central University, Hyderabad - TSPCB",35.741573033707866,89,96,92.70833333333334
2025-07-20,site_262,"Central University, Hyderabad - TSPCB",35.9547619047619,84,96,87.5
2025-07-21,site_262,"Central University, Hyderabad - TSPCB",29.36451612903226,93,96,96.875
2025-07-22,site_262,"Central University, Hyderabad - TSPCB",37.70645161290322,93,96,96.875
2025-07-23,site_262,"Central University, Hyderabad - TSPCB",25.03655913978495,93,96,96.875
2025-07-24,site_262,"Central University, Hyderabad - TSPCB",22.251648351648353,91,96,94.79166666666666
2025-07-25,site_262,"Central University, Hyderabad - TSPCB",30.77142857142857,91,96,94.79166666666666
2025-07-26,site_262,"Central University, Hyderabad - TSPCB",37.03225806451613,93,96,96.875
2025-07-27,site_262,"Central University, Hyderabad - TSPCB",42.48279569892473,93,96,96.875
2025-07-28,site_262,"Central University, Hyderabad - TSPCB",34.91182795698925,93,96,96.875
2025-07-29,site_262,"Central University, Hyderabad - TSPCB",34.36521739130435,92,96,95.83333333333334
2025-07-30,site_262,"Central University, Hyderabad - TSPCB",27.278494623655916,93,96,96.875
2025-07-31,site_262,"Central University, Hyderabad - TSPCB",40.1967032967033,91,96,94.79166666666666
2025-08-01,site_262,"Central University, Hyderabad - TSPCB",32.751612903225805,93,96,96.875
2025-08-02,site_262,"Central University, Hyderabad - TSPCB",20.946236559139784,93,96,96.875
2025-08-03,site_262,"Central University, Hyderabad - TSPCB",34.6,93,96,96.875
2025-08-04,site_262,"Central University, Hyderabad - TSPCB",37.59247311827957,93,96,96.875
2025-08-05,site_262,"Central University, Hyderabad - TSPCB",42.72688172043011,93,96,96.875
2025-08-06,site_262,"Central University, Hyderabad - TSPCB",29.368888888888886,90,96,93.75
2025-08-07,site_262,"Central University, Hyderabad - TSPCB",39.53260869565217,92,96,95.83333333333334
2025-08-08,site_262,"Central University, Hyderabad - TSPCB",42.967032967032964,91,96,94.79166666666666
2025-08-09,site_262,"Central University, Hyderabad - TSPCB",33.61290322580645,93,96,96.875
2025-08-10,site_262,"Central University, Hyderabad - TSPCB",34.16195652173913,92,96,95.83333333333334
2025-08-11,site_262,"Central University, Hyderabad - TSPCB",35.69462365591398,93,96,96.875
2025-08-12,site_262,"Central University, Hyderabad - TSPCB",36.336363636363636,88,96,91.66666666666666
2025-08-13,site_262,"Central University, Hyderabad - TSPCB",,50,96,52.083333333333336
